"payment_month","user_id","game_name","revenue_amount","revenue_type","language","has_older_device_model","age"
2022-08-01,q+yzIb2a/avnS9k89SDQVw==,game 3,25.83,revenue,uk,true,19
2022-10-01,q+yzIb2a/avnS9k89SDQVw==,game 3,19.65,revenue,uk,true,19
2022-11-01,q+yzIb2a/avnS9k89SDQVw==,game 3,26.52,revenue,uk,true,19
2022-12-01,q+yzIb2a/avnS9k89SDQVw==,game 3,33.81,revenue,uk,true,19
2022-05-01,QZBiEFECZAgVl5IkN9/cFw==,game 3,91.17,revenue,en,false,16
2022-06-01,QZBiEFECZAgVl5IkN9/cFw==,game 3,41.88,revenue,en,false,16
2022-07-01,QZBiEFECZAgVl5IkN9/cFw==,game 3,166.38,revenue,en,false,16
2022-08-01,QZBiEFECZAgVl5IkN9/cFw==,game 3,205.05,revenue,en,false,16
2022-09-01,QZBiEFECZAgVl5IkN9/cFw==,game 3,252.66,revenue,en,false,16
2022-10-01,QZBiEFECZAgVl5IkN9/cFw==,game 3,130.92,revenue,en,false,16
2022-08-01,R6aBG9TzvghZNNmGufy5NQ==,game 3,12.36,revenue,ru,false,33
2022-06-01,r9AjQVS2nstu5lpVmDlihA==,game 3,53.28,revenue,ru,false,22
2022-07-01,r9AjQVS2nstu5lpVmDlihA==,game 3,24.84,revenue,ru,false,22
2022-08-01,r9AjQVS2nstu5lpVmDlihA==,game 3,29.52,revenue,ru,false,22
2022-10-01,r9AjQVS2nstu5lpVmDlihA==,game 3,94.71,revenue,ru,false,22
2022-12-01,r9AjQVS2nstu5lpVmDlihA==,game 3,104.46,revenue,ru,false,22
2022-12-01,Re0WtVSaiuBn90MFtMRCww==,game 3,74.13,revenue,uk,false,14
2022-08-01,RiIlY436bXNX8MIW9vUaAQ==,game 3,25.29,revenue,uk,true,18
2022-09-01,RiIlY436bXNX8MIW9vUaAQ==,game 3,79.08,revenue,uk,true,18
2022-10-01,RiIlY436bXNX8MIW9vUaAQ==,game 3,23.52,revenue,uk,true,18
2022-12-01,RiIlY436bXNX8MIW9vUaAQ==,game 3,48.75,revenue,uk,true,18
2022-11-01,rJEGPACDdmHAmCCp5+QRRw==,game 3,17.13,revenue,uk,true,20
2022-12-01,rJEGPACDdmHAmCCp5+QRRw==,game 3,66.99,revenue,uk,true,20
2022-08-01,RoTHCVmIeMQXudXxn3ykNw==,game 3,43.62,revenue,uk,false,21
2022-09-01,RoTHCVmIeMQXudXxn3ykNw==,game 3,35.55,revenue,uk,false,21
2022-10-01,RoTHCVmIeMQXudXxn3ykNw==,game 3,32.85,revenue,uk,false,21
2022-05-01,RQBsCvxlogTNUidSygqgcQ==,game 3,12.18,revenue,uk,false,28
2022-06-01,RQBsCvxlogTNUidSygqgcQ==,game 3,17.07,revenue,uk,false,28
2022-07-01,RQBsCvxlogTNUidSygqgcQ==,game 3,29.34,revenue,uk,false,28
2022-08-01,RQBsCvxlogTNUidSygqgcQ==,game 3,55.92,revenue,uk,false,28
2022-09-01,RQBsCvxlogTNUidSygqgcQ==,game 3,45.39,revenue,uk,false,28
2022-11-01,RQBsCvxlogTNUidSygqgcQ==,game 3,41.70,revenue,uk,false,28
2022-06-01,RsmjZqhi61Kd7U5ihaXhDw==,game 3,68.58,revenue,uk,false,30
2022-09-01,RsmjZqhi61Kd7U5ihaXhDw==,game 3,20.07,revenue,uk,false,30
2022-11-01,RsmjZqhi61Kd7U5ihaXhDw==,game 3,17.94,revenue,uk,false,30
2022-12-01,RsmjZqhi61Kd7U5ihaXhDw==,game 3,12.6,revenue,uk,false,30
2022-08-01,RUjQVs2C+H0ejG0h7x1f5A==,game 3,59.88,revenue,uk,false,22
2022-06-01,rw8yxS9+t5PvgINa7EhMvQ==,game 3,49.92,revenue,uk,true,18
2022-07-01,rw8yxS9+t5PvgINa7EhMvQ==,game 3,72.45,revenue,uk,true,18
2022-08-01,rw8yxS9+t5PvgINa7EhMvQ==,game 3,42.51,revenue,uk,true,18
2022-09-01,rw8yxS9+t5PvgINa7EhMvQ==,game 3,103.62,revenue,uk,true,18
2022-12-01,rw8yxS9+t5PvgINa7EhMvQ==,game 3,62.79,revenue,uk,true,18
2022-05-01,RwtKwrRSrVpyAMRaDyhr8g==,game 3,24.06,revenue,uk,false,44
2022-06-01,RwtKwrRSrVpyAMRaDyhr8g==,game 3,63.78,revenue,uk,false,44
2022-09-01,RwtKwrRSrVpyAMRaDyhr8g==,game 3,15.21,revenue,uk,false,44
2022-10-01,RwtKwrRSrVpyAMRaDyhr8g==,game 3,34.44,revenue,uk,false,44
2022-12-01,RwtKwrRSrVpyAMRaDyhr8g==,game 3,22.14,revenue,uk,false,44
2022-10-01,S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,19.29,revenue,uk,false,23
2022-12-01,S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,34.41,revenue,uk,false,23
2022-03-01,s27V1tbCAysovKSY1XcdWQ==,game 3,22.95,revenue,uk,false,34
2022-04-01,s27V1tbCAysovKSY1XcdWQ==,game 3,39.48,revenue,uk,false,34
2022-05-01,s27V1tbCAysovKSY1XcdWQ==,game 3,12.15,revenue,uk,false,34
2022-07-01,s27V1tbCAysovKSY1XcdWQ==,game 3,13.56,revenue,uk,false,34
2022-05-01,S+4OKFlwA3L8VcjOt8TurA==,game 3,15.24,revenue,uk,false,29
2022-06-01,S+4OKFlwA3L8VcjOt8TurA==,game 3,29.16,revenue,uk,false,29
2022-07-01,S+4OKFlwA3L8VcjOt8TurA==,game 3,19.98,revenue,uk,false,29
2022-06-01,sCKPcG1GIuOo593nRuu1Cw==,game 3,61.11,revenue,uk,false,25
2022-11-01,sCKPcG1GIuOo593nRuu1Cw==,game 3,60.93,revenue,uk,false,25
2022-12-01,sCKPcG1GIuOo593nRuu1Cw==,game 3,135.24,revenue,uk,false,25
2022-04-01,ShEJVi+TtuQlvdw2uetd/Q==,game 3,131.97,revenue,uk,false,22
2022-05-01,ShEJVi+TtuQlvdw2uetd/Q==,game 3,27.87,revenue,uk,false,22
2022-06-01,ShEJVi+TtuQlvdw2uetd/Q==,game 3,32.13,revenue,uk,false,22
2022-08-01,sQqTFx1o31w2foAIr2LKNw==,game 3,35.79,revenue,uk,false,32
2022-09-01,sQqTFx1o31w2foAIr2LKNw==,game 3,49.74,revenue,uk,false,32
2022-10-01,sQqTFx1o31w2foAIr2LKNw==,game 3,16.86,revenue,uk,false,32
2022-12-01,sQqTFx1o31w2foAIr2LKNw==,game 3,13.62,revenue,uk,false,32
2022-10-01,sthXYk64G/Zkc+7xA3xUbw==,game 2,47.46,revenue,uk,false,21
2022-08-01,SwiAKdzn0b+A4XegM5x0Hw==,game 3,12.09,revenue,uk,false,16
2022-09-01,SwiAKdzn0b+A4XegM5x0Hw==,game 3,42.27,revenue,uk,false,16
2022-10-01,SwiAKdzn0b+A4XegM5x0Hw==,game 3,42.03,revenue,uk,false,16
2022-11-01,SwiAKdzn0b+A4XegM5x0Hw==,game 3,17.16,revenue,uk,false,16
2022-12-01,SwiAKdzn0b+A4XegM5x0Hw==,game 3,101.46,revenue,uk,false,16
2022-07-01,Sx/MqN31Cxf6tOSLIiDtLg==,game 2,26.79,revenue,uk,true,19
2022-03-01,SyWxmJ+Ha8K2C9UJt8blVA==,game 3,55.62,revenue,ru,false,25
2022-04-01,SyWxmJ+Ha8K2C9UJt8blVA==,game 3,16.8,revenue,ru,false,25
2022-06-01,SyWxmJ+Ha8K2C9UJt8blVA==,game 3,63.45,revenue,ru,false,25
2022-09-01,SyWxmJ+Ha8K2C9UJt8blVA==,game 3,53.01,revenue,ru,false,25
2022-10-01,SyWxmJ+Ha8K2C9UJt8blVA==,game 3,29.67,revenue,ru,false,25
2022-11-01,SyWxmJ+Ha8K2C9UJt8blVA==,game 3,14.19,revenue,ru,false,25
2022-10-01,TamEW7rhOwxDSDgAWZHDnQ==,game 3,12.0,revenue,uk,false,23
2022-11-01,TamEW7rhOwxDSDgAWZHDnQ==,game 3,43.68,revenue,uk,false,23
2022-12-01,TamEW7rhOwxDSDgAWZHDnQ==,game 3,21.6,revenue,uk,false,23
2022-10-01,tBFTAZra3r5TkHhDubnYyg==,game 3,91.86,revenue,uk,false,19
2022-11-01,tBFTAZra3r5TkHhDubnYyg==,game 3,39.99,revenue,uk,false,19
2022-12-01,tBFTAZra3r5TkHhDubnYyg==,game 3,16.83,revenue,uk,false,19
2022-06-01,to3TWHIKMGoINAlfTdWn+w==,game 3,35.34,revenue,uk,false,28
2022-07-01,to3TWHIKMGoINAlfTdWn+w==,game 3,15.87,revenue,uk,false,28
2022-08-01,to3TWHIKMGoINAlfTdWn+w==,game 3,19.92,revenue,uk,false,28
2022-12-01,TQKB6Cvy+PDZswNNa6Y8Yw==,game 1,13.14,revenue,uk,false,20
2022-03-01,T+RA0/fgzbUBLF89D4AEDA==,game 3,16.11,revenue,ru,false,23
2022-04-01,T+RA0/fgzbUBLF89D4AEDA==,game 3,45.48,revenue,ru,false,23
2022-06-01,T+RA0/fgzbUBLF89D4AEDA==,game 3,31.44,revenue,ru,false,23
2022-07-01,T+RA0/fgzbUBLF89D4AEDA==,game 3,65.79,revenue,ru,false,23
2022-09-01,T+RA0/fgzbUBLF89D4AEDA==,game 3,18.51,revenue,ru,false,23
2022-08-01,tUlbh1G7KYRxmBaQk4RPIw==,game 3,12.18,revenue,uk,false,34
2022-09-01,tUlbh1G7KYRxmBaQk4RPIw==,game 3,35.43,revenue,uk,false,34
2022-11-01,TVMqvnxKnEuD9k1v8+cI1g==,game 3,17.04,revenue,uk,false,28
2022-04-01,TWDA+aUZ8OPMHOtz5cPPXA==,game 3,62.58,revenue,ru,false,20
2022-05-01,TWDA+aUZ8OPMHOtz5cPPXA==,game 3,27.42,revenue,ru,false,20
2022-06-01,TWDA+aUZ8OPMHOtz5cPPXA==,game 3,14.07,revenue,ru,false,20
2022-10-01,TWDA+aUZ8OPMHOtz5cPPXA==,game 3,13.92,revenue,ru,false,20
2022-11-01,TWDA+aUZ8OPMHOtz5cPPXA==,game 3,14.46,revenue,ru,false,20
2022-11-01,UdsILd3VPsla6C2r+wytbA==,game 3,58.17,revenue,uk,false,31
2022-12-01,UdsILd3VPsla6C2r+wytbA==,game 3,31.14,revenue,uk,false,31
2022-03-01,Uen3Ap0lnrgWVWJtFCSo7g==,game 3,20.79,revenue,ru,false,17
2022-05-01,Uen3Ap0lnrgWVWJtFCSo7g==,game 3,47.88,revenue,ru,false,17
2022-06-01,Uen3Ap0lnrgWVWJtFCSo7g==,game 3,55.23,revenue,ru,false,17
2022-07-01,Uen3Ap0lnrgWVWJtFCSo7g==,game 3,41.01,revenue,ru,false,17
2022-09-01,Uen3Ap0lnrgWVWJtFCSo7g==,game 3,20.19,revenue,ru,false,17
2022-10-01,Uen3Ap0lnrgWVWJtFCSo7g==,game 3,14.85,revenue,ru,false,17
2022-08-01,UFVjte0RzYKTngAiVvjqPQ==,game 3,13.14,revenue,uk,false,17
2022-09-01,UFVjte0RzYKTngAiVvjqPQ==,game 3,19.41,revenue,uk,false,17
2022-10-01,UFVjte0RzYKTngAiVvjqPQ==,game 3,22.65,revenue,uk,false,17
2022-11-01,UFVjte0RzYKTngAiVvjqPQ==,game 3,27.42,revenue,uk,false,17
2022-12-01,UFVjte0RzYKTngAiVvjqPQ==,game 3,28.08,revenue,uk,false,17
2022-10-01,UIYPIs8zzm4uX6+FZvTqNw==,game 3,14.4,revenue,ru,false,19
2022-05-01,UNcp1RmIObUiGNqLDHjNVw==,game 3,28.35,revenue,uk,false,16
2022-08-01,UNcp1RmIObUiGNqLDHjNVw==,game 3,38.19,revenue,uk,false,16
2022-09-01,UNcp1RmIObUiGNqLDHjNVw==,game 3,69.84,revenue,uk,false,16
2022-10-01,UNcp1RmIObUiGNqLDHjNVw==,game 3,38.1,revenue,uk,false,16
2022-12-01,UNcp1RmIObUiGNqLDHjNVw==,game 3,57.06,revenue,uk,false,16
2022-10-01,unoAVprNoepzjDQwQzWj6A==,game 3,36.75,revenue,uk,false,15
2022-12-01,unoAVprNoepzjDQwQzWj6A==,game 3,55.59,revenue,uk,false,15
2022-11-01,URpBYMANMt6h5bDmQtNfwg==,game 3,50.82,revenue,uk,false,17
2022-12-01,URpBYMANMt6h5bDmQtNfwg==,game 3,173.67,revenue,uk,false,17
2022-05-01,urYfKANRgMuaQO9lQnBgnQ==,game 3,12.66,revenue,uk,false,31
2022-06-01,urYfKANRgMuaQO9lQnBgnQ==,game 3,13.26,revenue,uk,false,31
2022-07-01,urYfKANRgMuaQO9lQnBgnQ==,game 3,22.35,revenue,uk,false,31
2022-08-01,+uszcWROLhovU7doCmFOiQ==,game 2,22.65,revenue,uk,false,18
2022-10-01,+uszcWROLhovU7doCmFOiQ==,game 2,36.57,revenue,uk,false,18
2022-10-01,UuQtA3rK0dpF7TttUoIAyg==,game 3,21.81,revenue,uk,false,19
2022-11-01,UuQtA3rK0dpF7TttUoIAyg==,game 3,59.16,revenue,uk,false,19
2022-10-01,ux4Q9iTbOyaU1c/0SKvF7w==,game 3,12.03,revenue,uk,false,26
2022-11-01,ux4Q9iTbOyaU1c/0SKvF7w==,game 3,96.42,revenue,uk,false,26
2022-12-01,ux4Q9iTbOyaU1c/0SKvF7w==,game 3,28.98,revenue,uk,false,26
2022-12-01,UYHkNfMIVuVaH82KijZH3Q==,game 3,57.06,revenue,uk,false,19
2022-09-01,V1hFT6jms7MK4yi6EFdt6A==,game 3,32.10,revenue,uk,true,18
2022-10-01,V1hFT6jms7MK4yi6EFdt6A==,game 3,33.09,revenue,uk,true,18
2022-11-01,V1hFT6jms7MK4yi6EFdt6A==,game 3,29.70,revenue,uk,true,18
2022-12-01,V1hFT6jms7MK4yi6EFdt6A==,game 3,18.9,revenue,uk,true,18
2022-03-01,V7J42heW8l19wiBJ8UpRyw==,game 3,49.80,revenue,ru,false,25
2022-04-01,V7J42heW8l19wiBJ8UpRyw==,game 3,36.84,revenue,ru,false,25
2022-05-01,V7J42heW8l19wiBJ8UpRyw==,game 3,42.72,revenue,ru,false,25
2022-06-01,V7J42heW8l19wiBJ8UpRyw==,game 3,31.95,revenue,ru,false,25
2022-07-01,V7J42heW8l19wiBJ8UpRyw==,game 3,67.56,revenue,ru,false,25
2022-08-01,V7J42heW8l19wiBJ8UpRyw==,game 3,73.41,revenue,ru,false,25
2022-09-01,V7J42heW8l19wiBJ8UpRyw==,game 3,54.24,revenue,ru,false,25
2022-10-01,V7J42heW8l19wiBJ8UpRyw==,game 3,56.64,revenue,ru,false,25
2022-11-01,V7J42heW8l19wiBJ8UpRyw==,game 3,22.29,revenue,ru,false,25
2022-12-01,V7J42heW8l19wiBJ8UpRyw==,game 3,110.01,revenue,ru,false,25
2022-06-01,v9uJC6CIm0KR00+LpWQUBg==,game 3,30.87,revenue,uk,false,18
2022-07-01,v9uJC6CIm0KR00+LpWQUBg==,game 3,94.50,revenue,uk,false,18
2022-09-01,v9uJC6CIm0KR00+LpWQUBg==,game 3,18.21,revenue,uk,false,18
2022-10-01,v9uJC6CIm0KR00+LpWQUBg==,game 3,34.62,revenue,uk,false,18
2022-11-01,v9uJC6CIm0KR00+LpWQUBg==,game 3,72.27,revenue,uk,false,18
2022-12-01,v9uJC6CIm0KR00+LpWQUBg==,game 3,87.24,revenue,uk,false,18
2022-08-01,va4krMfpHwzELV/AUI7WHQ==,game 3,21.12,revenue,uk,false,20
2022-09-01,va4krMfpHwzELV/AUI7WHQ==,game 3,44.25,revenue,uk,false,20
2022-10-01,va4krMfpHwzELV/AUI7WHQ==,game 3,58.20,revenue,uk,false,20
2022-12-01,va4krMfpHwzELV/AUI7WHQ==,game 3,21.87,revenue,uk,false,20
2022-08-01,VAduzk1Og0uicXfMLD3VbQ==,game 3,42.72,revenue,uk,false,25
2022-09-01,VAduzk1Og0uicXfMLD3VbQ==,game 3,122.01,revenue,uk,false,25
2022-10-01,VAduzk1Og0uicXfMLD3VbQ==,game 3,80.04,revenue,uk,false,25
2022-12-01,VAduzk1Og0uicXfMLD3VbQ==,game 3,21.3,revenue,uk,false,25
2022-03-01,Veep00i4vvZbTAVD6GMoiA==,game 3,12.72,revenue,uk,false,38
2022-04-01,Veep00i4vvZbTAVD6GMoiA==,game 3,48.33,revenue,uk,false,38
2022-06-01,Veep00i4vvZbTAVD6GMoiA==,game 3,36.78,revenue,uk,false,38
2022-07-01,Veep00i4vvZbTAVD6GMoiA==,game 3,31.26,revenue,uk,false,38
2022-08-01,Veep00i4vvZbTAVD6GMoiA==,game 3,69.36,revenue,uk,false,38
2022-09-01,Veep00i4vvZbTAVD6GMoiA==,game 3,49.53,revenue,uk,false,38
2022-10-01,Veep00i4vvZbTAVD6GMoiA==,game 3,126.84,revenue,uk,false,38
2022-11-01,Veep00i4vvZbTAVD6GMoiA==,game 3,14.85,revenue,uk,false,38
2022-08-01,VGEh7S+cxW9PT7H8KNgEGQ==,game 3,324.15,revenue,uk,false,24
2022-09-01,VGEh7S+cxW9PT7H8KNgEGQ==,game 3,220.08,revenue,uk,false,24
2022-10-01,VGEh7S+cxW9PT7H8KNgEGQ==,game 3,158.67,revenue,uk,false,24
2022-11-01,VGEh7S+cxW9PT7H8KNgEGQ==,game 3,161.10,revenue,uk,false,24
2022-12-01,VGEh7S+cxW9PT7H8KNgEGQ==,game 3,84.75,revenue,uk,false,24
2022-07-01,Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,21.81,revenue,uk,false,18
2022-08-01,Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,73.20,revenue,uk,false,18
2022-09-01,Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,72.54,revenue,uk,false,18
2022-10-01,Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,67.08,revenue,uk,false,18
2022-12-01,Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,39.39,revenue,uk,false,18
2022-11-01,VsqfOK9/JhBXzScG5Ybudg==,game 3,15.66,revenue,uk,false,35
2022-09-01,VTaIkhD9hJKcnvA6Kw5p9g==,game 3,28.32,revenue,ru,false,25
2022-10-01,VTaIkhD9hJKcnvA6Kw5p9g==,game 3,40.74,revenue,ru,false,25
2022-11-01,VTaIkhD9hJKcnvA6Kw5p9g==,game 3,161.94,revenue,ru,false,25
2022-12-01,VTaIkhD9hJKcnvA6Kw5p9g==,game 3,76.80,revenue,ru,false,25
2022-10-01,Vtl1tAkN8ajIRaOwKulKyQ==,game 3,42.0,revenue,uk,false,25
2022-11-01,Vtl1tAkN8ajIRaOwKulKyQ==,game 3,21.9,revenue,uk,false,25
2022-12-01,Vtl1tAkN8ajIRaOwKulKyQ==,game 3,56.58,revenue,uk,false,25
2022-07-01,VzxrkGURuahRUx/43mjAFQ==,game 3,17.16,revenue,uk,false,37
2022-08-01,VzxrkGURuahRUx/43mjAFQ==,game 3,39.48,revenue,uk,false,37
2022-10-01,VzxrkGURuahRUx/43mjAFQ==,game 3,12.33,revenue,uk,false,37
2022-03-01,W6fRYNhsTNHQkvkoFEUaVQ==,game 3,48.33,revenue,uk,false,16
2022-04-01,W6fRYNhsTNHQkvkoFEUaVQ==,game 3,57.72,revenue,uk,false,16
2022-05-01,W6fRYNhsTNHQkvkoFEUaVQ==,game 3,95.91,revenue,uk,false,16
2022-06-01,W6fRYNhsTNHQkvkoFEUaVQ==,game 3,55.02,revenue,uk,false,16
2022-07-01,W6fRYNhsTNHQkvkoFEUaVQ==,game 3,96.51,revenue,uk,false,16
2022-09-01,W6fRYNhsTNHQkvkoFEUaVQ==,game 3,43.5,revenue,uk,false,16
2022-10-01,W6fRYNhsTNHQkvkoFEUaVQ==,game 3,36.03,revenue,uk,false,16
2022-12-01,W6fRYNhsTNHQkvkoFEUaVQ==,game 3,39.18,revenue,uk,false,16
2022-04-01,WAdVK2sJHdBL0bCFyVa0ww==,game 3,24.09,revenue,uk,false,14
2022-08-01,wA+Rd++M6EKUppqQeb+pTw==,game 3,15.6,revenue,uk,false,20
2022-09-01,wA+Rd++M6EKUppqQeb+pTw==,game 3,12.15,revenue,uk,false,20
2022-10-01,wA+Rd++M6EKUppqQeb+pTw==,game 3,31.92,revenue,uk,false,20
2022-11-01,wA+Rd++M6EKUppqQeb+pTw==,game 3,18.93,revenue,uk,false,20
2022-12-01,wA+Rd++M6EKUppqQeb+pTw==,game 3,22.71,revenue,uk,false,20
2022-05-01,WDsSR+yQGqoMMBfCxqkZlw==,game 3,49.05,revenue,uk,false,24
2022-06-01,WDsSR+yQGqoMMBfCxqkZlw==,game 3,91.05,revenue,uk,false,24
2022-07-01,WDsSR+yQGqoMMBfCxqkZlw==,game 3,109.26,revenue,uk,false,24
2022-10-01,WDsSR+yQGqoMMBfCxqkZlw==,game 3,71.91,revenue,uk,false,24
2022-11-01,WDsSR+yQGqoMMBfCxqkZlw==,game 3,39.24,revenue,uk,false,24
2022-05-01,wDXJbTe2RLmAMKsPm5zZDg==,game 3,74.01,revenue,ru,false,17
2022-06-01,wDXJbTe2RLmAMKsPm5zZDg==,game 3,204.48,revenue,ru,false,17
2022-07-01,wDXJbTe2RLmAMKsPm5zZDg==,game 3,76.92,revenue,ru,false,17
2022-08-01,wDXJbTe2RLmAMKsPm5zZDg==,game 3,103.71,revenue,ru,false,17
2022-09-01,wDXJbTe2RLmAMKsPm5zZDg==,game 3,24.33,revenue,ru,false,17
2022-10-01,wDXJbTe2RLmAMKsPm5zZDg==,game 3,98.55,revenue,ru,false,17
2022-09-01,WHwqHTWZHdOrSBFh/vackQ==,game 3,13.2,revenue,uk,false,18
2022-10-01,WHwqHTWZHdOrSBFh/vackQ==,game 3,66.84,revenue,uk,false,18
2022-05-01,Wi8qtp9drPDZD0laCPi2Ng==,game 3,12.99,revenue,uk,false,26
2022-06-01,Wi8qtp9drPDZD0laCPi2Ng==,game 3,14.04,revenue,uk,false,26
2022-09-01,Wi8qtp9drPDZD0laCPi2Ng==,game 3,26.64,revenue,uk,false,26
2022-12-01,Wi8qtp9drPDZD0laCPi2Ng==,game 3,13.14,revenue,uk,false,26
2022-05-01,wjWDL/+l9D+LVt/9gNMH5Q==,game 3,12.12,revenue,ru,false,20
2022-06-01,wjWDL/+l9D+LVt/9gNMH5Q==,game 3,13.08,revenue,ru,false,20
2022-07-01,wjWDL/+l9D+LVt/9gNMH5Q==,game 3,35.22,revenue,ru,false,20
2022-09-01,wjWDL/+l9D+LVt/9gNMH5Q==,game 3,43.53,revenue,ru,false,20
2022-10-01,wjWDL/+l9D+LVt/9gNMH5Q==,game 3,118.62,revenue,ru,false,20
2022-11-01,wjWDL/+l9D+LVt/9gNMH5Q==,game 3,35.70,revenue,ru,false,20
2022-07-01,WMcncRFNp4e91e/Y3CwEvQ==,game 3,14.04,revenue,uk,false,23
2022-08-01,WMcncRFNp4e91e/Y3CwEvQ==,game 3,41.16,revenue,uk,false,23
2022-09-01,WMcncRFNp4e91e/Y3CwEvQ==,game 3,57.06,revenue,uk,false,23
2022-10-01,WMcncRFNp4e91e/Y3CwEvQ==,game 3,19.74,revenue,uk,false,23
2022-11-01,WMcncRFNp4e91e/Y3CwEvQ==,game 3,42.60,revenue,uk,false,23
2022-12-01,WMcncRFNp4e91e/Y3CwEvQ==,game 3,30.90,revenue,uk,false,23
2022-07-01,wRHnn4opzbqIBjFFNpBJtw==,game 3,12.99,revenue,uk,false,29
2022-10-01,wRHnn4opzbqIBjFFNpBJtw==,game 3,13.59,revenue,uk,false,29
2022-11-01,wRHnn4opzbqIBjFFNpBJtw==,game 3,30.48,revenue,uk,false,29
2022-10-01,WRx4ye0bvLc4925ketwxzQ==,game 3,19.8,revenue,uk,false,14
2022-11-01,WRx4ye0bvLc4925ketwxzQ==,game 3,50.82,revenue,uk,false,14
2022-12-01,WRx4ye0bvLc4925ketwxzQ==,game 3,76.23,revenue,uk,false,14
2022-06-01,WSQTlRZJRg4Rb+rqe56nJg==,game 3,14.7,revenue,uk,false,26
2022-07-01,WSQTlRZJRg4Rb+rqe56nJg==,game 3,33.75,revenue,uk,false,26
2022-08-01,WSQTlRZJRg4Rb+rqe56nJg==,game 3,26.31,revenue,uk,false,26
2022-09-01,WSQTlRZJRg4Rb+rqe56nJg==,game 3,30.51,revenue,uk,false,26
2022-10-01,WSQTlRZJRg4Rb+rqe56nJg==,game 3,32.13,revenue,uk,false,26
2022-11-01,WSQTlRZJRg4Rb+rqe56nJg==,game 3,17.67,revenue,uk,false,26
2022-12-01,WSQTlRZJRg4Rb+rqe56nJg==,game 3,13.98,revenue,uk,false,26
2022-04-01,Wua5DlzLb2yNeSrcG9Xi3g==,game 3,59.85,revenue,uk,false,23
2022-05-01,Wua5DlzLb2yNeSrcG9Xi3g==,game 3,68.73,revenue,uk,false,23
2022-09-01,Wua5DlzLb2yNeSrcG9Xi3g==,game 3,17.67,revenue,uk,false,23
2022-10-01,Wua5DlzLb2yNeSrcG9Xi3g==,game 3,26.28,revenue,uk,false,23
2022-10-01,XD0CalOV926o6zGoOAKfVA==,game 3,12.75,revenue,uk,true,14
2022-03-01,XE2e8BsmBo72HxABlJmsRw==,game 3,38.16,revenue,uk,false,20
2022-03-01,xiXTXOEbWU+HnGOUmgc9/w==,game 3,24.18,revenue,uk,false,20
2022-04-01,xiXTXOEbWU+HnGOUmgc9/w==,game 3,99.84,revenue,uk,false,20
2022-05-01,xiXTXOEbWU+HnGOUmgc9/w==,game 3,73.29,revenue,uk,false,20
2022-06-01,xiXTXOEbWU+HnGOUmgc9/w==,game 3,15.06,revenue,uk,false,20
2022-07-01,xiXTXOEbWU+HnGOUmgc9/w==,game 3,45.75,revenue,uk,false,20
2022-08-01,xiXTXOEbWU+HnGOUmgc9/w==,game 3,13.47,revenue,uk,false,20
2022-04-01,xnLJlU804PSS9tXKmm7gZQ==,game 3,26.61,revenue,ru,true,21
2022-05-01,xnLJlU804PSS9tXKmm7gZQ==,game 3,96.06,revenue,ru,true,21
2022-06-01,xnLJlU804PSS9tXKmm7gZQ==,game 3,35.88,revenue,ru,true,21
2022-07-01,xnLJlU804PSS9tXKmm7gZQ==,game 3,56.34,revenue,ru,true,21
2022-08-01,xnLJlU804PSS9tXKmm7gZQ==,game 3,12.6,revenue,ru,true,21
2022-09-01,xnLJlU804PSS9tXKmm7gZQ==,game 3,32.70,revenue,ru,true,21
2022-10-01,xnLJlU804PSS9tXKmm7gZQ==,game 3,27.30,revenue,ru,true,21
2022-11-01,xnLJlU804PSS9tXKmm7gZQ==,game 3,45.24,revenue,ru,true,21
2022-12-01,xnLJlU804PSS9tXKmm7gZQ==,game 3,20.88,revenue,ru,true,21
2022-07-01,+XPKfmhBmI2NdGQ96Iaysg==,game 3,31.14,revenue,uk,false,38
2022-08-01,+XPKfmhBmI2NdGQ96Iaysg==,game 3,18.48,revenue,uk,false,38
2022-09-01,+XPKfmhBmI2NdGQ96Iaysg==,game 3,21.87,revenue,uk,false,38
2022-10-01,+XPKfmhBmI2NdGQ96Iaysg==,game 3,16.35,revenue,uk,false,38
2022-12-01,+XPKfmhBmI2NdGQ96Iaysg==,game 3,46.38,revenue,uk,false,38
2022-09-01,XqdSNtx2TLDI6FMex45KTw==,game 3,18.54,revenue,uk,false,33
2022-10-01,XqdSNtx2TLDI6FMex45KTw==,game 3,17.13,revenue,uk,false,33
2022-07-01,xSi5UajdkNHXppWOTm6g8w==,game 3,39.21,revenue,uk,false,20
2022-08-01,xSi5UajdkNHXppWOTm6g8w==,game 3,91.56,revenue,uk,false,20
2022-09-01,xSi5UajdkNHXppWOTm6g8w==,game 3,67.56,revenue,uk,false,20
2022-10-01,xSi5UajdkNHXppWOTm6g8w==,game 3,155.16,revenue,uk,false,20
2022-11-01,xSi5UajdkNHXppWOTm6g8w==,game 3,78.48,revenue,uk,false,20
